year	rho	sigma_sampling
1944	0.784592737978	0.0091064733818
1945	0.770353982301	0.00884749662744
1946	0.756554307116	0.00791897785378
1947	0.778934840821	0.00715774890638
1948	0.768028846154	0.00731668062672
1949	0.764443120905	0.00732285000282
1950	0.752392713801	0.00758400353428
1951	0.782855436081	0.00712561809093
1952	0.782488479263	0.00723110407047
1953	0.771058315335	0.00738017286124
1954	0.792278882167	0.00688576281062
1955	0.801982851018	0.00652323651273
1956	0.807879114949	0.00647154197435
1957	0.784502405672	0.00654296784738
1958	0.800711743772	0.00615290434093
1959	0.801470588235	0.00635166770735
1960	0.781368397593	0.00617030107018
1961	0.778660150682	0.00592405132673
1962	0.771608365723	0.00571111724636
1963	0.774949642923	0.00565119776958
1964	0.795321637427	0.00545424097405
1965	0.779058281199	0.00532336744712
1966	0.780605330523	0.00507822631882
1967	0.805606166783	0.00468495737692
1968	0.786572890026	0.00463330513328
1969	0.77055542081	0.00463040710233
1970	0.792280285036	0.00442101753879
1971	0.8042642866	0.00441751873638
1972	0.812599000853	0.00430756536451
1973	0.822604534579	0.0040774980079
1974	0.840980735552	0.00395142924895
1975	0.826329880107	0.00408712030198
1976	0.842805061119	0.0037690781419
1977	0.850226472068	0.00358014738322
1978	0.870031176929	0.00331916375346
1979	0.861880018895	0.00335356115297
1980	0.883886255924	0.00300124809496
1981	0.874539377839	0.00306638430336
1982	0.887342077734	0.00283624182833
1983	0.885487107082	0.00274501162506
1984	0.886931614751	0.00267975563472
1985	0.894423496726	0.00249932325604
1986	0.894045047825	0.00241777461339
1987	0.889789492099	0.0023913092186
1988	0.89391294862	0.00227431277025
1989	0.904673738991	0.00207735663212
1990	0.899995460529	0.00202130860617
1991	0.905627555014	0.00192792508406
1992	0.900390949925	0.0019313527404
1993	0.909010172776	0.00182725961684
1994	0.914330450343	0.00170884654039
1995	0.910042306836	0.00174302169867
1996	0.906130919978	0.00170114834247
1997	0.918092700755	0.00160265958014
1998	0.908547148227	0.00164796176908
1999	0.909372156506	0.00158103751768
2000	0.90268962647	0.00151159174444
2001	0.90710314081	0.00145278367016
2002	0.915094549747	0.00131550380249
2003	0.905309716961	0.00130395558336
2004	0.88836691115	0.00135699935981
2005	0.901275764168	0.00128077514095
2006	0.887191709096	0.00134424752767
2007	0.873497473023	0.00137356820715
2008	0.803440697454	0.00151608385025
